Время,X,Y,Z,Курс,Целевой_курс,Расстояние,Мощность_0,Мощность_1,Мощность_2,Мощность_3,Номер_точки
6.556510925292969e-05,0.0,0.0,0.7646806240081787,-1.0584773058042174e-09,-1.0584773058042174e-09,0.0,40,40,-98,-98,0
1.041879653930664,0.017502660942077638,6.078820432930297e-11,1.0957096815109253,6.287791052272951e-07,6.287791052272951e-07,0.017502660942077638,40,40,-72,-72,0
2.0910897254943848,0.03512949028015137,5.388441080275835e-10,1.6799005270004272,2.3528750716650393e-06,2.3528750716650393e-06,0.03512949028015137,40,40,-25,-25,0
3.1229467391967773,0.05246482429504394,9.973205808342943e-10,2.123605728149414,-4.227295562486688e-07,-4.227295562486688e-07,0.05246482429504395,40,40,9,9,0
4.157870769500732,0.0698512596130371,5.85079363146678e-10,2.3689796924591064,-4.197662292426685e-06,-4.197662292426685e-06,0.0698512596130371,40,40,29,29,0
5.192636728286743,0.08723320558219329,-0.00011879690604328145,2.383286237716675,-2.5444085597991943,179.9219728647791,0.08723328647282574,12,68,30,30,0
6.228306770324707,0.1034890123805126,-0.005527452906915188,2.257232189178467,-35.53219985961914,176.94267945385252,0.10363652068229642,12,68,20,20,0
7.261147737503052,0.11161709076877159,-0.02031310596088557,2.089280366897583,-81.98991394042969,169.68566830266923,0.11345041747592804,12,68,7,7,0
8.29850959777832,0.10600197115904517,-0.03622691378395997,1.9441887140274048,-132.1563262939453,161.13177879540856,0.112021458533236,12,68,-4,-4,0
9.340381860733032,0.09008560560475368,-0.041917545813064186,1.862595796585083,176.45533752441406,155.04706806343668,0.0993604397341596,22,57,-10,-10,0
10.36515188217163,0.07503520142262778,-0.03455629923881091,1.8620620965957642,140.53756713867188,155.272298573581,0.08261004339435106,51,28,-11,-11,0
11.401675939559937,0.06226756876308889,-0.022783017456240867,1.9231085777282715,136.40261840820312,136.40261840820312,0.06630472082798765,40,40,-6,-6,0
12.43306589126587,0.04978742036216863,-0.01076289684311263,2.007033586502075,135.97628784179688,135.97628784179688,0.05093748300392126,40,40,0,0,0
13.465182781219482,0.03731214353854267,0.0012799467983761583,2.071658134460449,136.06333923339844,136.06333923339844,0.03733409057748005,40,40,5,5,0
14.496969938278198,0.024814483309218146,0.013291327788286015,2.102506160736084,136.19573974609375,136.19573974609375,0.028149919649603443,40,40,8,8,0
15.537352800369263,0.012187439344473128,0.025376607046078765,2.100503444671631,136.29833984375,136.29833984375,0.02815148065282368,40,40,8,8,0
16.57779097557068,-0.00045664572197626533,0.037445270578769466,2.0789713859558105,136.35757446289062,136.35757446289062,0.03744805487649068,40,40,6,6,0
17.61058473587036,-0.013017264969435699,0.049415434062943575,2.053623914718628,136.3931427001953,136.3931427001953,0.051101216334972124,40,40,4,4,0
18.645298719406128,-0.02560725731711982,0.061402131861855516,2.0353033542633057,136.41433715820312,136.41433715820312,0.06652783946954748,40,40,2,2,0
19.688212871551514,-0.038301112939253756,0.07347864158745619,2.0298213958740234,136.4912567138672,-62.468994003707664,0.08286184901342306,68,12,2,2,0
20.725278854370117,-0.05289316006917272,0.08267226958461305,2.0332281589508057,162.21266174316406,-57.389161437794414,0.09814474280558314,68,12,2,2,0
21.76349377632141,-0.06959359615897774,0.08025946006942483,2.033486843109131,-148.1454620361328,-49.071189327373915,0.10623017253574654,68,12,2,2,0
22.798598766326904,-0.07777572291859977,0.06569225350130667,2.0176563262939453,-92.915283203125,-40.185673607188384,0.1018063615182801,68,12,1,1,0
23.83190083503723,-0.07092198804210151,0.05046684235632062,1.991789698600769,-43.138832092285156,-35.43498738377196,0.08704499161503611,46,33,0,0,0
24.870500802993774,-0.05541495951333758,0.042994678658734055,1.9679590463638306,-16.908275604248047,-16.908275604248047,0.0701381503237193,40,40,-2,-2,0
25.90191078186035,-0.03851226512494795,0.039212311950060655,1.959425449371338,-10.576494216918945,-10.576494216918945,0.05496180467855065,40,40,-3,-3,0
