Время,X,Y,Z,Курс,Целевой_курс,Расстояние,Мощность_0,Мощность_1,Мощность_2,Мощность_3,Номер_точки
4.887580871582031e-05,0.0,0.0,0.9276540279388428,-7.658458756054642e-09,-7.658458756054642e-09,0.0,40,40,-85,-85,0
1.0374319553375244,0.017428003692626953,-3.3079075111435865e-11,1.103633999824524,-1.1076103589857667e-07,-1.1076103589857667e-07,0.017428003692626953,40,40,-71,-71,0
2.0809879302978516,0.03495957183837891,-1.4350864170264662e-11,1.54721200466156,5.669492111337604e-07,5.669492111337604e-07,0.03495957183837891,40,40,-36,-36,0
3.1195590496063232,0.052407634735107435,6.251925042034488e-11,1.9740790128707886,-3.2010194672693615e-07,-3.2010194672693615e-07,0.052407634735107435,40,40,-2,-2,0
4.154155969619751,0.06978846244812012,-3.6637835330773384e-10,2.252629041671753,-2.2065041775931604e-06,-2.2065041775931604e-06,0.06978846244812012,40,40,20,20,0
5.200301170349121,0.08736403427124022,-1.3542209126766421e-09,2.3362252712249756,-5.070104180049384e-06,-5.070104180049384e-06,0.08736403427124023,40,40,26,26,0
6.244676828384399,0.1049099178314207,-3.730844498416218e-09,2.2697620391845703,-1.2055569641233888e-05,-1.2055569641233888e-05,0.10490991783142077,40,40,21,21,0
7.275774955749512,0.12223105258941598,-7.2323390508441175e-09,2.139697313308716,-1.1618104508670513e-05,-1.1618104508670513e-05,0.1222310525894162,40,40,11,11,0
8.309152126312256,0.1395928104400621,-1.2610842473996035e-08,2.013888120651245,-2.0917761503369547e-05,-2.0917761503369547e-05,0.1395928104400627,40,40,1,1,0
9.34480595588684,0.15699201908111313,-1.912025846448584e-08,1.9331738948822021,-2.0035366105730645e-05,-2.0035366105730645e-05,0.1569920190811143,40,40,-5,-5,0
10.377254009246826,0.17433667373656883,-2.4572909718792164e-08,1.909865379333496,-1.7841915905592032e-05,-1.7841915905592032e-05,0.17433667373657055,40,40,-7,-7,0
11.412957906723022,0.19173695583343067,-3.017626508158051e-08,1.9302862882614136,-1.8566926883067936e-05,-1.8566926883067936e-05,0.19173695583343306,40,40,-5,-5,0
12.44170093536377,0.2090198226928654,-3.680232641449952e-08,1.9677871465682983,-2.804639188980218e-05,-2.804639188980218e-05,0.20901982269286862,40,40,-2,-2,0
13.471465110778809,0.2263198888778594,-4.7875767470814184e-08,2.0029892921447754,-3.182865111739375e-05,-3.182865111739375e-05,0.22631988887786444,40,40,0,0,0
14.501412868499756,0.2436228509902831,-5.812324277429446e-08,2.027250051498413,-3.549202665453777e-05,-3.549202665453777e-05,0.24362285099029005,40,40,2,2,0
15.539862155914307,0.2610681541442709,-6.963104492954801e-08,2.0366647243499756,-3.6532266676658764e-05,-3.6532266676658764e-05,0.2610681541442802,40,40,2,2,0
16.57500386238098,0.27845909156797366,-8.031531731127585e-08,2.0355029106140137,-3.5160792322130874e-05,-3.5160792322130874e-05,0.27845909156798526,40,40,2,2,0
17.607128858566284,0.2957988275527714,-9.261374568602891e-08,2.02858567237854,-4.787183934240602e-05,-4.787183934240602e-05,0.2957988275527859,40,40,2,2,0
18.64558482170105,0.3132449878692335,-1.0616125478974754e-07,2.018669605255127,-4.761445597978309e-05,-4.761445597978309e-05,0.3132449878692515,40,40,1,1,0
19.675720930099487,0.330551070213281,-1.2231071430960133e-07,2.011051893234253,-6.436130206566304e-05,-6.436130206566304e-05,0.33055107021330365,40,40,0,0,0
