Время,X,Y,Z,Курс,Целевой_курс,Расстояние,Мощность_0,Мощность_1,Мощность_2,Мощность_3,Номер_точки
7.700920104980469e-05,0.0,0.0,0.9309542179107666,-1.5032583178253844e-08,-1.5032583178253844e-08,0.0,40,40,-5,-5,0
1.033215045928955,-1.206788190172718e-10,0.017356971359252932,0.9444994926452637,-6.940332468730048e-07,-6.940332468730048e-07,0.017356971359252932,40,40,-4,-4,0
2.0599610805511475,-5.760875378423817e-10,0.03460618858337402,0.9741355776786804,-1.6139863419084577e-06,-1.6139863419084577e-06,0.034606188583374026,40,40,-2,-2,0
3.103174924850464,-1.257551867178725e-09,0.052132044982910145,1.0024622678756714,-3.809947429544991e-06,-3.809947429544991e-06,0.052132044982910165,40,40,0,0,0
4.134361028671265,0.00018401247455501277,0.06945181729064423,1.0217126607894897,3.5907769203186035,93.97364520462362,1.002225305924997,68,12,1,1,1
5.169157028198242,0.0063438588864749975,0.08536895698443969,1.032327651977539,39.409183502197266,94.91045063276975,0.9973165924565942,68,12,2,2,1
6.202853202819824,0.02180095448735733,0.09179517889320263,1.0438485145568848,89.26775360107422,95.36099362029579,0.9824966806609986,44,35,3,3,1
7.239469051361084,0.03829313608982622,0.08724162160380387,1.0564616918563843,111.7129135131836,95.18342193535975,0.965655835498343,26,53,4,4,1
8.273650884628296,0.054605674356253645,0.08202054781049159,1.06573486328125,101.82855224609375,94.95845305730349,0.9489456260621717,34,45,5,5,1
9.308189868927002,0.07168909890324814,0.08066071121032002,1.0694398880004883,90.51441192626953,94.96594423531963,0.9318086066505386,43,36,5,5,1
10.353868961334229,0.08903540845944916,0.08053626872720997,1.069053053855896,91.68034362792969,95.05225176572868,0.9145176748544251,42,37,5,5,1
11.394516944885254,0.10624934232957073,0.0792680869992142,1.0663057565689087,95.89344024658203,95.06838680808836,0.8972589747128974,39,40,5,5,1
12.43602204322815,0.12341757573420381,0.0773203440113863,1.0621745586395264,96.3323974609375,95.04081898422606,0.879985898824373,38,41,4,4,1
13.466029167175293,0.1404254975428839,0.07567562798837112,1.0598562955856323,94.8970718383789,95.03126106583305,0.8628992559655113,40,39,4,4,1
14.503391981124878,0.15757954898522883,0.0742881133028293,1.0611943006515503,94.64266967773438,95.03954212951442,0.8456896239555174,40,39,4,4,1
15.541102170944214,0.17473023835019266,0.07279510565814638,1.064180612564087,95.25164794921875,95.04087936655691,0.8284740834216304,39,40,5,5,1
16.5693519115448,0.19171818161652462,0.0712454371394589,1.0641512870788574,95.02705383300781,95.03727787021315,0.8114156827683885,40,39,5,5,1
17.609304189682007,0.20890804532467774,0.06977254925156016,1.061761736869812,94.98837280273438,95.0403179122997,0.7941628859252259,40,39,4,4,1
18.64568305015564,0.2260325409830968,0.06823087613403514,1.0614689588546753,95.08751678466797,95.03801643521854,0.7769691628855677,39,40,4,4,1
19.683130025863647,0.2431807291467204,0.0667635345722269,1.0638538599014282,94.88483428955078,95.04135156487236,0.7597583683536935,40,39,5,5,1
20.725380182266235,0.26040258161523705,0.06521438795476449,1.063539981842041,95.23902130126953,95.03905278116271,0.7424670078041989,39,40,5,5,1
21.773969173431396,0.27773101735810257,0.06369649661181068,1.0616638660430908,94.85940551757812,95.03984406852238,0.7250722218973639,40,39,4,4,1
22.80399203300476,0.2947543235891451,0.06220022388266338,1.0620558261871338,95.24188995361328,95.04024739500171,0.7079832850761787,39,40,4,4,1
23.86480689048767,0.31228004044573543,0.06060250241975299,1.063789963722229,95.05048370361328,95.0359473905636,0.6903849694691039,39,40,5,5,1
24.89183211326599,0.32925838837138577,0.05916344320055997,1.0631011724472046,94.81086730957031,95.04078633139913,0.6733458417347631,40,39,5,5,1
25.93534517288208,0.3465015982659407,0.057629250013887266,1.0611754655838013,95.2843017578125,95.03963460772637,0.6560345200720257,39,40,4,4,1
26.971797943115234,0.3636272106960205,0.0560890874484977,1.0622754096984863,94.92096710205078,95.03696086905849,0.6388398177143721,40,39,4,4,1
27.9926700592041,0.38050354180996565,0.054663390158313716,1.063737392425537,94.9319839477539,95.04262892231239,0.6219034876358205,40,39,5,5,1
29.030983924865723,0.39765888486285106,0.05310984746078747,1.062343716621399,95.21589660644531,95.0388739728903,0.6046779927217231,39,40,4,4,1
30.060400247573853,0.4146729216246638,0.05162955289331472,1.0614007711410522,94.8052978515625,95.0408043112053,0.5875996931682066,40,39,4,4,1
31.094616174697876,0.43176459799119815,0.050128214018464,1.0638515949249268,95.23123168945312,95.04143015525736,0.5704422056061293,39,40,5,5,1
32.1360080242157,0.4489725368254974,0.04859221286518052,1.0637999773025513,94.88299560546875,95.03957682253757,0.5531658596873661,40,39,5,5,1
33.175946950912476,0.4661613353054192,0.04710994676119215,1.0615630149841309,95.13063049316406,95.04314705592189,0.5359133017632006,39,40,4,4,1
34.210057973861694,0.48324633976813985,0.045551958338542364,1.0618737936019897,95.09473419189453,95.03761534705086,0.5187574830992812,39,40,4,4,1
35.255874156951904,0.5005332857677731,0.044070849402127646,1.0642377138137817,94.93611145019531,95.04248031946112,0.5014072580178333,40,39,5,5,1
36.30042123794556,0.5177910849486224,0.04250300707057666,1.0636355876922607,95.26870727539062,95.03716451476105,0.4840784475320795,39,40,5,5,1
37.34104013442993,0.5350100598541792,0.041423846770979565,1.0582307577133179,91.88314056396484,95.09078256566727,0.46683142516128845,42,37,4,4,1
38.37703514099121,0.5521945204247636,0.04133212071429925,1.0289291143417358,89.99048614501953,95.2734177057235,0.44970889666577524,44,35,2,2,1
39.4091100692749,0.569317042975888,0.041331957939622035,1.0268419981002808,90.00061798095703,95.4817969067805,0.43266169257071485,44,35,2,2,1
